,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_watts,kilojoules,device_watts,average_temp
38,2,"{'id': 47605604, 'resource_state': 1}",Run back!,1400.3,411,411,23.1,Run,Run,0.0,8890186547,2023-04-14T16:56:08Z,2023-04-14T17:56:08Z,(GMT+00:00) Europe/London,3600.0,,,,0,4,2,1,0,"{'id': 'a8890186547', 'summary_polyline': 'ssiyHxkf@JGIu@g@{BSu@IMUScAM]?g@Pc@^uAv@eAb@O@WWUVc@La@Pg@HeBvAe@PE@ECUUQs@O}@W}@[wBMwBJ{@L{BEoA@wAOMi@H}AnBmAl@_@d@w@Hy@Rs@Vy@f@e@@[HcBh@o@T]D[}@SoAS{@Cw@`B_A', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[51.50026456452906, -0.20172609016299248]","[51.50800826959312, -0.19801558926701546]",3.407,5.266,70.6,True,143.9,156.0,False,True,37.4,14.1,9539339233.0,9539339233,garmin_ping_269237002301,False,0,0,False,,,,
39,2,"{'id': 47605604, 'resource_state': 1}",Run to the pull-up bar!,1864.4,524,532,15.5,Run,Run,0.0,8890180084,2023-04-14T16:36:36Z,2023-04-14T17:36:36Z,(GMT+00:00) Europe/London,3600.0,,,,0,5,0,1,0,"{'id': 'a8890180084', 'summary_polyline': 'yckyHvpe@BB@x@@o@@En@]NJDVTd@Jj@Dj@AXFv@L~@X|@NBf@IXM`@ITSh@Cj@_@@BJAHGD?XOnAgAd@Ux@m@d@WTA@~BLpA?XGf@C~@Ix@b@vC@RJZHh@Z|AXdBMh@kAlAy@Ze@Vc@L_@TSX?FJ\\p@fAj@jARp@|@pBh@tA|@dBt@vBj@hAH@^UpAcCf@i@Vm@`@m@Hg@OuAl@m@h@U|@e@Ze@`@gARw@BOGq@Ic@GK?KDQRUb@Qn@Mr@U\\Y', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[51.507975831627846, -0.19739088602364063]","[51.50035684928298, -0.2021237276494503]",3.558,5.0,71.2,True,145.9,158.0,False,True,37.4,13.6,9539332398.0,9539332398,garmin_ping_269236841783,False,0,0,False,,,,
40,2,"{'id': 47605604, 'resource_state': 1}",Afternoon Run ,5022.4,1241,1246,20.4,Run,Run,0.0,8883914713,2023-04-13T14:29:42Z,2023-04-13T15:29:42Z,(GMT+00:00) Europe/London,3600.0,,,,14,7,1,1,0,"{'id': 'a8883914713', 'summary_polyline': '{akyHhue@?FEKa@Fu@V_@Ee@{AKFCAu@sCOu@]_AYcASaAEiBDe@Ea@e@oBIk@DINGASI_@Io@Ms@MaA?KOu@IgAU{@GyAOiAMkCO}ABa@Ti@|@SNWE{AEe@KmCWmDA}@CW?s@Aa@WyCO}EKiBAaAEs@KqDUuCYcJ@QOaCIgBc@qFOy@?SKsAc@eC[qCQeAMmAWgB@aALyACsCK_@G}AGuCMqC?{@Cw@?wAQsC_@mDMyBA{@MkCK_EUkF@{@TsFTiAH_A?{@DyADa@PkAn@eC`@mA`BsDd@e@`Ao@nB{@xAi@tB_BpE}D`@WvCcC|@o@~@_A|@q@v@s@dBuApA_ANGrAU`ALz@l@Xh@FtA?z@GfBH~DItC?xAB|EGjC?x@DrBCx@AXIh@AXA`D@|@CnJIxCB`CKtEGjACzAB`BKzJ', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[51.5076657012105, -0.1981209497898817]","[51.50380985811353, -0.1693667471408844]",4.047,5.132,72.5,True,161.0,197.0,False,True,29.3,12.1,9532684244.0,9532684244,garmin_ping_269060409593,False,4,1,False,,,,
41,2,"{'id': 47605604, 'resource_state': 1}",Standard Hyde Job,7731.8,2070,2070,37.6,Run,Run,0.0,8867105341,2023-04-10T16:14:14Z,2023-04-10T17:14:14Z,(GMT+00:00) Europe/London,3600.0,,,,4,5,1,1,0,"{'id': 'a8867105341', 'summary_polyline': 'oakyHbse@CXMRKMi@d@a@NUPIAIE]aAQQG?C@KI{@mDU_@Uq@EmAB]Aw@Ei@CcA[oASaAA_AEg@k@{BAcA[sBIqAIy@UuEKu@BcA@IZa@l@ST[Cy@CGi@sIOqCEwAO_AKkAAsBEu@CcBSgDAeCMcBWiJ[aH?{@Gy@Y_CEy@O_Ao@sGS}AM{AQk@Gs@[yADs@Hu@DmAE[Q}@AQDg@?eCGqAA_CSsH]kDe@_E[uEC{CI}D?uDXqERq@D[@sCD{@NqAp@sC`@iAp@wAf@sATc@f@k@pBaAdBq@d@W~@m@lAgAB@d@a@tBuAf@e@h@_@nBqBhAu@|@q@d@YdAiAr@e@h@g@`@Y~@}@`@Yt@a@d@@`@b@\\Pz@p@Zp@B|@GnCDjCOtK@jCCxA@dGC|@GT@x@CdBB~@GdGBzCCnA@pBIxBA`JMfE@hCK~E@dAGdJD~BRpC?hCr@hF@j@Lr@LbCJx@R~CVtB`@dCLfAPv@@~@Jr@BfADt@l@xEBZA`@LjBNn@`@jCAf@BXCz@Ep@Mz@o@`BkBdD{@lBaAjCy@`Bs@hAUp@Dv@h@`DGRk@d@m@Vw@Rw@`@g@HiBv@i@\\iCdAa@Li@Xe@Je@XiBj@M@_@\\u@\\m@Ja@Rg@Bg@`@y@f@MFMNBf@Pl@Hp@Ef@@p@RzAXxDXVJ`@JlBRt@Fb@HdA@l@^At@zCJx@Ph@D?PGd@a@XQ', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[51.50760602205992, -0.1977783814072609]","[51.507804254069924, -0.19804341718554497]",3.735,5.402,71.8,True,167.6,184.0,False,True,29.3,11.9,9514400077.0,9514400077,garmin_ping_268585622364,False,0,1,False,,,,
42,2,"{'id': 47605604, 'resource_state': 1}",Collecting Fifi,8058.5,2565,2719,27.6,Run,Run,0.0,8803940918,2023-03-30T16:25:00Z,2023-03-30T17:25:00Z,(GMT+00:00) Europe/London,3600.0,,,,2,10,2,2,0,"{'id': 'a8803940918', 'summary_polyline': '_ckyHlse@HABOWaBJID?t@QHJNp@HlAHVLtA\\|BHLbBe@T?PIBGl@M^Wh@K`@UJKZUn@Un@a@\\]HClAcAl@]x@}A`@g@DAf@Hd@@pAa@\\k@j@k@p@gAb@]^e@^Kv@gAnAmAV?JQPUXF@CLLHzAf@fCNh@AJFZd@RHPT|@J|@TrA^f@@x@T\\L`@Ln@^ZVd@d@`BAf@Ht@CvATx@Lv@Ph@t@lBl@vCRZr@lBL`AX`ANz@j@dBA?Rz@Pd@Jn@Vt@b@dBDfCP`Ab@l@b@jBN`A@bADp@Pl@Cd@Dj@\\vADdA@pANf@TbBLp@X^LCTI^a@Zs@TQh@oA`@Wb@iA\\a@Vs@Fm@XUXk@Tu@Xo@~@kB^c@l@e@JOd@Y^O\\[r@AlARl@A\\SBg@Aq@JG@RBDz@YjBc@b@BZGTQ\\g@DAXc@bAo@Tc@Pu@F_ALe@\\sBJYPSp@Wn@a@b@M`@UPE`@W^IN@b@I\\_@n@]Z]f@DZKf@EV@Ra@f@VZhAHl@\\j@Jx@h@fAFB`@f@Vz@Nv@Lt@RzBVhCd@jCJhBx@xENr@j@hBPdADr@FlBANFbA\\jDHv@Pt@FhBNlARl@x@Uz@u@FAr@m@\\Ub@Ux@k@j@g@PM\\Kr@s@vB{@b@KZOb@_@RUZM\\Y`Ai@`@c@`@Sv@o@bAs@h@i@PENb@DVB`@v@~Cf@pAHh@Pn@t@hDL`@Vd@dAbDh@fAPNRGHLRGr@}@FGFBt@~A`BbFZp@XVJXX|@Lx@v@bCh@vAT^Xl@N@HAPO|@}@JWRBTXDNNTLJf@q@XW\\c@f@i@ZC`@M^Sj@kA\\e@lAaDx@gBh@{AH_@z@_CTe@Tu@\\sA@w@Nu@JeATu@Dw@Ek@NC`@Rd@l@~AhBVTt@x@zAfBRZv@x@PTZz@\\MbABJB`@ZZNXFdAn@d@r@\\NVPJh@JB^@ZHdAd@lBb@v@j@f@TPf@LB\\An@L^d@^@TJ^V\\L\\VFP~@JZ?^LPNf@HJ?tAZX?H@^Xv@`@', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[51.50784851051867, -0.1978252362459898]","[51.458855951204896, -0.21778053604066372]",3.142,4.6,72.6,True,147.5,162.0,False,True,37.4,4.0,9447797800.0,9447797800,garmin_ping_266823994268,False,1,1,False,,,,
43,2,"{'id': 47605604, 'resource_state': 1}",Sunny sunny 😎,5014.4,1189,1196,20.4,Run,Run,0.0,8785598328,2023-03-27T12:14:28Z,2023-03-27T13:14:28Z,(GMT+00:00) Europe/London,3600.0,,,,25,8,5,1,0,"{'id': 'a8785598328', 'summary_polyline': 'eckyHnte@AJMLm@\\MD[KIGYaACCUDIQ]mAYoBBi@@MHK@QWuAMaBKUWmBGaADe@MaBa@sB[{@e@cDEy@KcAEk@AiCG[EsAJ_ADEt@YBIDk@WuBBe@EmAOwAMoCEgBMkCKwAOsG]kEG}BSyDEmCMcC?s@s@yJg@cFOoCk@aEo@oDAw@V{B@s@[cCEuABy@GoEEsA?{@Y}CGmAgAaMMuDK}@IwFByCJuAJaARgARmFFm@l@aCZ_BV{@v@mBp@y@`@Wf@SJMfDoAjAq@zCeCFC`@_@v@k@`B_Bb@[VWrAaAd@c@LUj@OhCyCd@Yd@Qf@]`Aq@|@y@ZOZL`@j@`@X|@z@BJDt@B`BC|@?~@F~AEvAEXC|@?vE@b@Aj@@p@CxA?|ABLAp@D|A?d@Gl@ErB?hBKdHCdGItD@p@GfBCbIMpFAtA', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[51.507877092808485, -0.1979994960129261]","[51.503845481202006, -0.16933288425207138]",4.217,5.448,73.3,True,170.0,200.0,False,True,29.2,12.0,9428525241.0,9428525241,garmin_ping_266313598482,False,7,0,False,,,,
44,2,"{'id': 47605604, 'resource_state': 1}",Lunch Run ,5101.2,1492,1496,15.2,Run,Run,0.0,8763529863,2023-03-23T12:17:13Z,2023-03-23T12:17:13Z,(GMT+00:00) Europe/London,0.0,,,,2,6,1,1,0,"{'id': 'a8763529863', 'summary_polyline': '___yHpai@a@HEFIBa@s@iAsF]oASYi@nAQv@qA|B]b@k@h@{@\\IAYHYh@e@Zc@Rw@Py@D}Al@sAVg@?e@NaBn@g@GUm@a@q@EQ[s@]uAq@aBm@kB_A{B]kAo@wAMw@[sAYw@y@qCWo@a@_BWi@]cB[cAUUUe@S}@S_@Mc@_@wBCEi@p@[Vc@h@q@r@o@|@i@l@y@dB]~AIl@a@bBWPG?e@Oo@e@aC}BgA}@We@G?GJI`@Up@Kl@Qd@U`Ac@NGhAOZKxBGPEdAOz@ARSZMM_@QcBg@cAo@oA[a@SkC}Ag@So@k@m@_@i@g@SJSb@GA[KUYe@Wc@YSCW]BcADSUDiAU]Sa@KkAg@}@YeBaAg@UsBs@QEM?QSKGOb@UDe@AWHS@SEMBWCc@@{@IM@cACe@FGAaBmAg@Ug@u@m@a@cAkA{A_Ds@iCUi@Cc@Y_Aa@mBGu@WcBS{@Ge@A_AWiDEQKeBc@eEUm@UKq@FYFcB?MK[?o@RUGoADc@Em@Jg@@GCmB@YLYEa@F]RS`@uAlAc@@KROK_@@s@S_@g@u@q@Qo@a@g@k@[Ya@WUQGSg@[_@g@_Ac@e@]y@W_@', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[51.4457643404603, -0.21544466726481915]","[51.4798301551491, -0.19879912957549095]",3.419,5.374,71.5,True,148.3,165.0,False,True,51.3,3.4,9405166873.0,9405166873,garmin_ping_265684150835,False,2,0,False,,,,
45,2,"{'id': 47605604, 'resource_state': 1}",Relaxed pedal in the spring sun,31322.6,5971,6318,203.4,Ride,Ride,10.0,8757640377,2023-03-22T10:19:26Z,2023-03-22T10:19:26Z,(GMT+00:00) Europe/London,0.0,,,,72,8,0,1,0,"{'id': 'a8757640377', 'summary_polyline': 'cbkyH|se@]kBfAc@V|@v@bHLVhCeAnBc@xIoFxAoBhAOp@g@l@QFB|@dDLLTIrJiJZMR\\TpAh@|Ah@lChAdEj@jAr@`Eb@tDbA|DbAzEbD~L~CdLp@rGj@tGNx@~@pCDdAPf@h@j@f@c@tA_CXWR^vAbGCb@aCxBG\\dCdNrAhGH`ATrR\\|EFdGN~@IpB?jCBd@R|@b@Xl@J|@JL^Az@f@RJfB@|@z@jBrAnBlB|A\\jA`B`Bb@JnApAh@z@t@d@jF`Gr@`@j@~@dCvCjQ`RjD`Dll@vR`AO|FuDjLiGtAGrAXvBrAdAlBfDzEbHdJfJtMfApAfA|@lY}@jJqBfEm@bCKtBB`CXlKnCHjAgEhbAJ`@zBhA`@j@l@|HXd@\\T|BdJnA|IbBpOv@fLL~DGdMPnIl@|L~@~L~A`NlBlN~@jFpDbOf@dER|G@|DA`ESnGa@bHoAzMiA`J?fAj@EfEiBnKq@lG_C`GiDtHyAhGoDxE{BdCY|IEtA[xAkAvKiLbHwFXKtAOt@Lf@^bDlE|@d@tBBlC}@`Gq@fDaBpBi@jEiCzAk@pKcA~BLzCj@\\?LMEw@kAsImA{EMgE?mBSuB_@s@y@s@_HqDkDgC}@qA{CwGcGiHiLuPcKyMsA_C}BqFm@w@mCUkAk@i@k@a@gAQ{AH}B\\aF?w@s@cH]sAaBwDwBwH_@}Eu@yGm@_AmAW{HFu@SuDyBoFOcFeAcCSgJQyNd@_Gq@aHoBoBS_C@aF~AaDnBgAbBe@nAUDc@e@Qi@e@aHSm@yt@wa@{JsFYEMWIiAAsC]_NA_Fb@qLtC{g@^kDjAuGR_CvCw`@p@iPd@{FZ_BhBeFn@sCtAeJl@sFCWcCuAqCeAaGaDqCqAg@G]QcAsAuDgBeP_SwBaCYOs@DoG`D{AZWIwImQ}AeCoAmA{AjDuBxBo@f@uCrAiHrGqBlAqAlAkHvDyDvCsDnBcAv@SAm@gG{@wEIkB?kDe@aCaAmD}@{Ey@_Fe@aG_@yBkAgEcBcDOM}@l@_ClAyDxA_CpAq@p@sB`HkAdAyGvCmCdBwAByBdAgBbBc@n@{CpG}D`H[^KGQeAmB_EWiAIwA[oCKoC_A_HoAoEcAqCiAiEuDoOaCuLSTMZc@DSg@i@d@_BbAeDzAkHnEyBd@wBtAc@D_@sBs@aHFeGE_BOG}F|DgATiIdCaA\\u@iFH]nAc@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[51.50770048610866, -0.19790343940258026]","[51.50788128376007, -0.19809169694781303]",5.246,11.995,,True,132.8,183.0,False,True,56.4,3.8,9398995108.0,9398995108,garmin_ping_265529041654,False,59,0,False,71.2,425.2,False,
46,2,"{'id': 47605604, 'resource_state': 1}",Night time loop,4632.2,1250,1259,91.1,Run,Run,0.0,8709889853,2023-03-13T22:02:11Z,2023-03-13T22:02:11Z,(GMT+00:00) Europe/London,0.0,,,,7,9,0,1,0,"{'id': 'a8709889853', 'summary_polyline': 'upimIv}sHE_@Mu@]SSBKSF[`@wALYl@gETa@v@kBLgHEu@EOi@i@[WeAcBs@i@GYDGVOf@ANIJOZS\\k@VaAJgDJsA^mCNy@J[J}@@CHi@^_BJeAPo@JWZcCBo@TiAJcB^yAXMj@uBhA{BT_C\\i@v@k@p@Wp@@b@Ix@FVCbBNj@@nBhAjAz@pAr@jAb@n@HbATb@XDd@Mn@Sp@Hp@d@hBVlANdAHvA@dBCb@Bh@Ez@H~@FdBVjACd@EZKfDG|@Fv@XbA^tDj@xDRnBBdAC|@S`BI`@Mz@[dA[h@EFa@FM\\C`@Op@g@n@]h@IH_@f@GBuBNc@PSZU@m@y@O{@?Qj@y@xBgBPYVq@d@g@@G`@i@FMHm@G{@EMOeAWeCQ}@KUOmAUy@KS{@uCS_@C_@K[EY_@s@o@y@Uc@a@e@YS]e@_@s@]w@W{@MqAOo@_BgAg@k@ODINOx@BnAGj@[nCS~@Qj@Q~@InC?j@EH]RE`BKt@Q|@AX]n@[|@[pAEv@ELIDU@cAAKB]CSHaBDOFI?[_@KDCFEZCx@?rBEhADf@Nh@Jp@@h@G~ACvAHbC?X', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[54.7765988856554, -1.5818753466010094]","[54.7759772837162, -1.5813934709876776]",3.706,6.115,71.7,True,151.7,164.0,False,True,64.4,35.1,9348610186.0,9348610186,garmin_ping_264238750998,False,1,0,False,,,,
47,2,"{'id': 47605604, 'resource_state': 1}",Should have dropped Toby off at HMP Frankland for that criminal route,20323.3,6350,6361,247.7,Run,Run,0.0,8664126651,2023-03-05T11:12:13Z,2023-03-05T11:12:13Z,(GMT+00:00) Europe/London,0.0,,,,2,15,4,2,0,"{'id': 'a8664126651', 'summary_polyline': 'iqimI|{sHQa@_Aw@TgBbA_D?i@KaAaA?EQ[{GUPc@s@yAQy@^g@AeCm@g@Bc@O{@_AeB{@[_@cCqDuAuAsBmJ]}CaCgGe@c@Yk@qBg@mByAwCy@eBI_CP_Dx@INAn@Wd@mA\\[ZuAVw@l@oA\\iBlAYBYKyAcBeEyC[BOz@y@MkB{@wBqBy@]aBqCg@uBw@}AeAgAoAc@Yi@kBmE}@sCe@e@e@E]Vk@h@o@hBYFaAuAiBoE}@sAsB}BbHkBfA`@h@wAB_@OKm@}CYw@eBqBo@oBwAuAGg@J_@GQg@q@y@i@}@mAoCmEy@oBYsAw@_CkAuGQgBg@_Mq@fDo@fAw@p@iE`AqLfBcAEq@]sCkB_@g@QiFMyASa@eXvDs@K[eBg@_HiAkK[yAg@sAqBkAcDsAg@@{DxAo@D_BoAsGkGuAeBk@gC{AeEQu@YoDKeCU}@B_@JBQE_@cCM_@{B_AVaCv@iCd@i@|@g@~@W~Bh@pAt@JGfAtAf@ZRCKg@U]SwAMeDMa@}Da@_EXsBpCoB|AEVs@`UyAdG[rB[lDG~GXrIFt@fDnNdAbCpCxCnA|B~@lCx@jDLpA`@lJ@~SGv@I\\aBfBaBFc@`@U`BMzBVnD@xC_@xA}ArC_@rA^`KO~FNfXDpBJZxg@pCnDC`CkAtLmIdCcAXc@XE`AZV[XaAz@aBzBgBzBgAt@Ab@V~EnJ~@|EAdDg@tO`@bC\\d@~An@~CvBVGr@VrDfCtB|BpErCjAb@vFd@bB~@hBnDr@~@`CrB|@~@pDpEzElIzCjGRdAr@vNVzACz@NfCdAfK\\~@j@l@\\DTQxBuDnBiEh@e@vAsCvAyAnB_An@GjAs@hCwCfFqEdEyEf@EZd@n@[xAcDlCcDnGeKnBwDzBaGZ{ALoAn@_BtAy@hDo@tAk@|AGh@uAj@gR^{@TiBr@cAJu@Z}CA{C\\iEHHP`ANSOeBAaAHHFlB\\jCp@zBNlAL\\d@`@j@RpFsBfBIjCu@t@EpAd@tBpBb@|@rBhC~@p@bBtDh@t@t@dCTrBG`DKl@[h@sCbCmEW{A}@_@o@g@Um@@_CaAuIaAsAw@w@jEo@CeI_CTeHVqDV}Bd@HrAbD`AbB`CzCSdIQv@wAdB_BtGeCtHFpBMz@|@jCb@r@zCjB^ENkCKoGh@eD', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[54.77669008076191, -1.581580638885498]","[54.776155734434724, -1.5818600077182055]",3.201,8.308,73.1,True,159.7,196.0,False,True,105.5,14.3,9300552802.0,9300552802,garmin_ping_262936747234,False,0,0,False,,,,
48,2,"{'id': 47605604, 'resource_state': 1}",Afternoon Run,1804.8,490,503,34.8,Run,Run,0.0,8625516484,2023-02-26T13:15:01Z,2023-02-26T13:15:01Z,(GMT+00:00) Europe/London,0.0,,,,1,3,0,1,0,"{'id': 'a8625516484', 'summary_polyline': 'aqimI~zsH?JWAe@SKSGCCM@a@j@oBNw@PgABe@Jw@hAuAN{@Pi@Fe@FEBJCF?F~@g@BNt@d@b@Rn@P`@XfA^~@l@jA\\d@Rh@ZnBxAb@NFCHNBPRF`@Xd@Hb@Np@Ff@HFBf@D`@SNQ@YKgAGiBMyAQsASO_@@c@Nu@Hg@CMDu@Gk@Om@WM?eASm@Ec@SwBKc@Kg@@g@O[Ca@Rc@[k@SGIADU?BFOQC?Cl@C@Ql@I|@K`B@VFFL\\FdE?VK`B@hAEl@', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[54.77665638551116, -1.581437811255455]","[54.77596462704241, -1.581502603366971]",3.683,7.154,72.3,True,148.8,164.0,False,True,59.3,32.4,9259587983.0,9259587983,garmin_ping_261864895780,False,1,0,False,,,,
49,2,"{'id': 47605604, 'resource_state': 1}",Out and about,5289.2,1569,1582,79.3,Run,Run,0.0,8602905501,2023-02-22T09:47:03Z,2023-02-22T09:47:03Z,(GMT+00:00) Europe/London,0.0,,,,7,11,0,1,0,"{'id': 'a8602905501', 'summary_polyline': 'iqimIz{sHC@GQGGC?OQKUYMEM@Qb@{@h@}AJaAB}@EWIQQGg@?SKEY{FmFC{@YE_@Ay@SW?c@MQW_Bk@eAW_@_@cAgBg@u@M_@Yi@gAaAYk@]_Am@oEk@wCSwASs@_@s@[kAKSs@m@iBiA{AsAgBiAy@_@WGgAQu@EsBR_AL]T_@F_@Ve@PEd@Kb@KL}@ZOJILWHu@Ls@^[LcAP_@NKFY^SNQLUH}AaBWUkDaCIYBmATkF\\gF@_AAOLcBLsCAkAT}@H}@ZiFCQOOk@Fe@As@GaAPc@Ki@e@SWOo@CkAM{@_@AMIBIp@O\\Q`CgBl@o@p@Yz@OhAGz@Bf@LDB\\h@dC|EpCpEpBnD^j@`@\\j@\\t@h@zCzClBfBv@n@\\^RZVt@^rAfA~Cj@z@nBjDX`@vA|Cf@VFFZvBPlBn@`ElA|GHh@Tx@rAjAhAzAj@|@`@b@b@^d@TPEh@Lf@b@b@X~A\\TAh@PlAPbAQbANf@G`@Lp@F`@X\\FN?JCh@PA@BAEb@IRD?@N@f@IrAJ`B@tC@`AVfEC\\GV', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[54.77669360116124, -1.5815725084394217]","[54.77602799423039, -1.581582985818386]",3.371,6.424,71.7,True,149.2,166.0,False,True,70.2,29.7,9235726949.0,9235726949,garmin_ping_261240613259,False,1,0,False,,,,
50,2,"{'id': 47605604, 'resource_state': 1}",Parkrun PB,4992.1,1183,1183,5.1,Run,Run,1.0,8579815774,2023-02-18T09:03:50Z,2023-02-18T09:03:50Z,(GMT+00:00) Europe/London,0.0,,,,16,10,6,24,0,"{'id': 'a8579815774', 'summary_polyline': '{|gmIvhoH~AwEVm@R]^]hBuArBoB`AaAZo@LOFCPC^FVGx@e@N[BIEKQ?e@Hm@FyBdCo@n@gArAk@h@yAfAu@p@QVa@`AuCzIWpAGHEAqAmBAQb@gAVy@\\sAl@{ApA}Bb@cAtBmCt@o@tBuAr@q@t@s@To@^aCPeBj@iGTiDBq@CGSO_B}@c@@EFKnBGn@e@vBAVBxAC|@CVUh@e@r@a@`@k@^m@`AM\\Yl@EBm@Fc@Jo@`@{@v@y@l@u@ZU@]Hm@b@y@|@m@d@Od@Dl@\\pBD|@[vA_@rAQ|AMnACxAB|@BHTP\\Gd@YLKn@w@h@{@To@FABB?RMj@Yr@QXa@`@eAp@w@Z{@Fg@IMGwAsAcA_B[k@a@_BgA}BqDoDa@YIE]Fa@^c@d@e@`@_@d@a@z@e@`@G^SZi@hAw@fCOdAU|@KpAClCKlAc@lCO`BCbBIpAEpDUhEu@bKAh@UpCIp@UpAK`A@Np@JRADUB}ANwAZaANeAnAoN`@iGL_CFaC?w@', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[54.76830784231424, -1.5580333583056927]","[54.775395328179, -1.5620462782680988]",4.22,5.985,74.0,True,177.0,207.0,False,True,38.7,34.3,9211077348.0,9211077348,garmin_ping_260613777114,False,11,1,False,,,,
51,2,"{'id': 47605604, 'resource_state': 1}",Lunch Run,3409.3,1222,1283,17.8,Run,Run,0.0,8526888389,2023-02-08T11:56:33Z,2023-02-08T11:56:33Z,(GMT+00:00) Europe/London,0.0,,,,0,11,4,1,0,"{'id': 'a8526888389', 'summary_polyline': 'slimIr{sHLCT@PILHb@g@To@BEFADd@?KHRRTPDb@QfAN\\Af@JRJVGFG\\M\\Id@UVGXWZ}@@MDCPJ\\J^B|BjAZDb@N`@Hh@?bAJd@V@C\\[v@_AXUd@WXS^c@Zi@NOl@y@b@Sf@GHEPw@Bw@Pg@z@gBXeAFsBIaAUoACcAGWOkBGk@[sAIq@G_AKs@CcBUkA@aACmA@wBE_DEg@?w@DcACi@BwBUkAMeCRkAA_A\\iBVu@PeATu@Ra@|@sCLqA@eABi@|@_IPoBD[Rq@X{@Tc@b@s@dCmDJ_@z@iBr@oBt@aCfA_DPa@b@y@H]Xm@b@y@Zq@h@uA\\m@tAyCnAsDJUB?ATUh@GVHj@Nl@d@pANj@Xz@R\\BNr@r@`@Zd@Rv@b@`A^f@j@LCBELGh@Bh@PfB^t@^nAf@~@P', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[54.77594057098031, -1.5815314371138811]","[54.75903351791203, -1.5577361360192299]",2.79,3.868,72.4,True,139.9,159.0,False,True,70.1,34.8,9152362317.0,9152362317,garmin_ping_259141053698,False,0,1,False,,,,
52,2,"{'id': 47605604, 'resource_state': 1}",Morning Swim,725.0,1056,1069,0.0,Swim,Swim,,8519472654,2023-02-07T09:34:39Z,2023-02-07T09:34:39Z,(GMT+00:00) GMT0,0.0,,,,0,2,1,1,0,"{'id': 'a8519472654', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.687,1.472,,True,116.2,138.0,False,True,,,9144187588.0,9144187588,garmin_ping_258948906453,False,0,0,False,,,,
53,2,"{'id': 47605604, 'resource_state': 1}",Nighttime jog,4113.4,1452,1480,71.0,Run,Run,0.0,8499579073,2023-02-03T18:30:19Z,2023-02-03T18:30:19Z,(GMT+00:00) Europe/London,0.0,,,,2,7,0,2,0,"{'id': 'a8499579073', 'summary_polyline': 'krimIxysHSEq@]DQBo@Lg@Vk@BSNa@RaBRgAXe@^g@Vm@Ly@FMPDEANA^Ln@@TJd@Df@TjBZ`AVZPZB|@T`@Ld@Zv@\\lA^TLFZCJFFh@RH@NCf@DBBhAVrAHX?\\I\\O`A}A\\Kd@aB\\g@FGZCVYHQC_@Oy@?m@YoDEWIOUWi@aDOc@Oo@Im@Wo@ECm@cAy@eBg@_AwAeBMYc@iAa@uC@[BEHAD@TVBEB?FLVPVCb@L^Fl@TN?\\N\\RPXZRXHx@h@PPZNBANb@THH?NZn@v@P?F_@AaCNoBEqBCyBDoDOkCGa@Qq@Km@Ws@e@u@G?_@He@Va@LIFKRSTk@ZUHMV[HW@]HOFCDYDMEWL]@?GKDe@^WD[NS\\WRE?]p@]f@c@LEJ@rAA^UpA@xAOfAm@lDGJIf@GBCVUh@E~@MVC`@Kv@QHADEX?^D~AI`@m@|BKj@EHM\\DTMTQ@MC@DDBC@HQC[M_@@EFETWFMQ]Qs@Ys@kAqBSy@CYMKMQCIC@GAIFQEM@g@?c@[[?WDYBYRBFKDQ\\ALSl@GJCZ@t@Jd@LVJh@HFJVRRTN`@`@\\f@?HIrCS`BOnCBhALr@@ZHdAAr@BtAApABt@', 'resource_state': 2}",False,False,False,False,everyone,False,g9147311,"[54.77686853148043, -1.5812479611486197]","[54.776016091927886, -1.5813140105456114]",2.833,5.504,73.1,True,130.9,148.0,False,True,64.4,32.4,9121897888.0,9121897888,garmin_ping_258393666466,False,1,0,False,,,,
